app_name,review_date,rating,cleaned_content,review_length,flag_safety,flag_subscription
Bumble,1970-01-01 00:29:25.330156,4,subscription little higher expected otherwise ok,6,0,1
Bumble,1970-01-01 00:29:25.325834,1,wasting peoples time forcing different puzzles create account many people bother look elsewhere im actually surprised stupid,17,0,0
Bumble,1970-01-01 00:29:25.321305,5,good,1,0,0
Bumble,1970-01-01 00:29:25.320506,1,third class app total waste time money interested subscription option chat showing intrest response pardarshita app total scam,18,1,1
Bumble,1970-01-01 00:29:25.311664,1,red star available negative marking also pathetic experience dead profiles response connections without reason explanation block profiles think database collection work going recommend,23,0,0
Bumble,1970-01-01 00:29:25.308710,5,thank bumble found one app get married cute months old baby,11,0,0
Bumble,1970-01-01 00:29:25.308036,2,matter youre looking sure wont find,6,0,0
Bumble,1970-01-01 00:29:25.305771,1,hello hoping bumble fixes issue trying sign wasnt getting code phone tried frends phone worked putting info screen went white text saying blocked havent even made account past account never posted anything get blocked making bumble thing think weird people reporting account reason bumble fix issue,46,0,0
Bumble,1970-01-01 00:29:25.304934,1,seen useful pieces trash app,5,0,0
Bumble,1970-01-01 00:29:25.304529,1,never pay garabage,3,0,1
Bumble,1970-01-01 00:29:25.295107,1,doesnt let see enough men man take long respond,9,0,0
Bumble,1970-01-01 00:29:25.293731,5,excellent,1,0,0
Bumble,1970-01-01 00:29:25.292427,1,bea match premium buy rd class apps,7,0,0
Bumble,1970-01-01 00:29:25.291499,2,rates went roof pay double see matches app joke,9,0,1
Bumble,1970-01-01 00:29:25.288116,1,worst,1,0,0
Bumble,1970-01-01 00:29:25.286054,2,population uses app quite low days removed one feature separated others failing competition recommend going hinge,16,0,0
Bumble,1970-01-01 00:29:25.283401,1,worst app ever dont even bother,6,0,0
Bumble,1970-01-01 00:29:25.280629,1,complete rip filled profiles using travel mode women literally free meal ive blocked latest one waking finding shed migrated couch period apologies shrugged spending upwards meal one better philippine woman wanting someone move house top bottom rubbish bathroom door hanging one closet racist avoid,44,0,0
Bumble,1970-01-01 00:29:25.280566,1,bumble app promts buy premium next day account blocked accusing spaming chats account chats account created day,17,0,0
Bumble,1970-01-01 00:29:25.278939,4,good one serious,3,0,0
Bumble,1970-01-01 00:29:25.278500,3,maybe called whitele caucasian women,5,0,0
Bumble,1970-01-01 00:29:25.277931,1,gives likes per day greediest greedy apps,7,0,0
Bumble,1970-01-01 00:29:25.277073,1,apps like bumble problem isnt platform people use many women receive much attention experience becomes almost consumerlike many options feel less obliged take interaction seriously gives full control dynamic decide reply ignore cancel leads behaviors like ghosting sudden changes plans low emotional responsibility,43,0,0
Bumble,1970-01-01 00:29:25.276991,5,app good still connected hot girls,6,0,0
Bumble,1970-01-01 00:29:25.276440,1,joined yesterday subscribed premium woke today find ive blocked point people fraudulent openly defrauding people smh,16,1,0
Bumble,1970-01-01 00:29:25.274832,1,frustrating app use u use ur number email even facebook,10,0,0
Bumble,1970-01-01 00:29:25.274760,2,charge money meet new people geniune people active people long time app fun enjoyment really find lifepatner photo comes,19,0,0
Bumble,1970-01-01 00:29:25.273176,1,destroying mental health,3,0,0
Bumble,1970-01-01 00:29:25.270349,5,good,1,0,0
Bumble,1970-01-01 00:29:25.266317,1,app designed denyprevent matches improve engagement time members hence adverts swiping prevents actually seeing interested parties swipe feed incentivize payment subscription hugely predatory monetization scheme trying capitalize lonely people get hard apps genuinely make worse,35,0,1
Bumble,1970-01-01 00:29:25.263435,1,cant create account app wont let get set pass key freezes ive uninstalled reinstalled reached support etc pass,18,0,0
Bumble,1970-01-01 00:29:25.263211,1,worst appworst experience dont installeven subscription ask money connect spotlight message waste money time,14,0,1
Bumble,1970-01-01 00:29:25.262046,1,account unilaterally blocked due false reporting revenge,7,0,0
Bumble,1970-01-01 00:29:25.258074,2,never got matches app seems pointless,6,0,0
Bumble,1970-01-01 00:29:25.255458,1,complete waste time charged extra get views whats original fee,10,0,0
Bumble,1970-01-01 00:29:25.254539,5,love spot,2,0,0
Bumble,1970-01-01 00:29:25.252241,2,theres bug app two google accounts different countries set app payment site doesnt know decide currency displays sync app google play needs properly worked people subscribe,26,0,1
Bumble,1970-01-01 00:29:25.251991,3,never got verification code via call sms try contact team yet email provided read helpful articles got contact support team app contact cant login via app start,27,0,0
Bumble,1970-01-01 00:29:25.248467,1,fake people scam,3,1,0
Bumble,1970-01-01 00:29:25.246750,1,profiles escorts scams app nothing prevent,6,1,0
Bumble,1970-01-01 00:29:25.246628,3,pretty cool app,3,0,0
Bumble,1970-01-01 00:29:25.246005,5,helping app dating,3,0,0
Bumble,1970-01-01 00:29:25.242431,1,app slow keep loading profiles swipes takes almost second time profiles swipe chat also loading properly n send msg issue,20,0,0
Bumble,1970-01-01 00:29:25.237986,5,,0,0,0
Bumble,1970-01-01 00:29:25.232709,2,need pay want see peoples liked disappointed,7,0,1
Bumble,1970-01-01 00:29:25.224843,1,profile blocked reason someone want show face pic privacy reasons using free pics internet considered fake really need work upon algorithm silly things genuine people use nos mobile device fake people use multiple phones multiple nos catch harnessing genuine people shameful,41,0,0
Bumble,1970-01-01 00:29:25.224841,2,money friends chat see ive bet yes money still friends chat,11,0,0
Bumble,1970-01-01 00:29:25.211607,1,people liked profile dont show feed supposed make connections dont show people like,13,0,0
Bumble,1970-01-01 00:29:25.208648,1,terrible three weeks likes unless youre top percent dont bother care success money wont mind making feel like total pos get money terrible app,24,0,0
Bumble,1970-01-01 00:29:25.204647,1,im convinced profiles real perhaps lot made drunken night moment boredom loneliness profile made never actually used dec years later app still hopeless paid premium sucking features still limited swipes maybe dating apps dont work anymore,36,0,0
Bumble,1970-01-01 00:29:25.201455,1,garbage,1,0,0
Bumble,1970-01-01 00:29:25.192444,1,recently purchased month plan test works receiving likes profile started conversation one suddenly showed ended chat little research matter found thousands cases similar many dating apps using bots mimic connections fool people trap earn money return stay away apps never pay hope finding match,44,0,1
Bumble,1970-01-01 00:29:25.189683,2,sometimes screen goes dark im unable use app restart app update review fixed,13,0,0
Bumble,1970-01-01 00:29:25.188864,1,scam want refund marketing chip tactics understand well,8,1,0
Bumble,1970-01-01 00:29:25.188658,1,total waste time,3,0,0
Bumble,1970-01-01 00:29:25.187819,1,binan ako kahit tama naman age ko lala niyan,9,0,0
Bumble,1970-01-01 00:29:25.186038,1,tried login cant work please help,6,0,0
Bumble,1970-01-01 00:29:25.184214,1,banned account permanently deleting prior one create new one warning could happen got account blocked permanently,16,0,0
Bumble,1970-01-01 00:29:25.180364,1,need confirm wastage money bots attract boys zero star fake app,11,0,0
Bumble,1970-01-01 00:29:25.180276,1,tried app get matches problem nobody messages hours liking profile back message one ever profile flooded either fakes real ones one messages timer goes away free compliments anymore women dont send first message app super predatory years ago used able find good matches couple long term relationships anymore complete waist time,51,0,0
Bumble,1970-01-01 00:29:25.177878,5,good,1,0,0
Bumble,1970-01-01 00:29:25.177782,4,everything good yall giving one party text matchthe hell match let people text,13,0,0
Bumble,1970-01-01 00:29:25.177194,1,fake profiles fake app,4,0,0
Bumble,1970-01-01 00:29:25.176097,1,nearly year one single match time yes completed profile used photo slots dont give rubbish detailed profile etc waste time con,21,0,0
Bumble,1970-01-01 00:29:25.173894,1,wish guys could write first,5,0,0
Bumble,1970-01-01 00:29:25.170772,1,far many fake profiles full scammers basically,7,1,0
Bumble,1970-01-01 00:29:25.169776,1,banned reason stupid automated monitoring,5,0,0
Bumble,1970-01-01 00:29:25.165242,5,good,1,0,0
Bumble,1970-01-01 00:29:25.162162,3,slow response app open main menu chat menu others menu,10,0,0
Bumble,1970-01-01 00:29:25.160022,1,literally third class application literally nothing free user even pay worth,11,0,1
Bumble,1970-01-01 00:29:25.152929,1,cant even create new profile happened app,7,0,0
Bumble,1970-01-01 00:29:25.147136,1,words work app,3,0,0
Bumble,1970-01-01 00:29:25.146802,5,nice application,2,0,0
Bumble,1970-01-01 00:29:25.145863,1,genuine single guys worst dating app lot never ever date bumble yrs single want pay nearly incognito mode whole town doesnt see see like kg person find hideous k kms away liked profile yrs still single using bumble tinder,39,0,1
Bumble,1970-01-01 00:29:25.145169,1,garbage algorithms lot gatekeeping bother,5,0,0
Bumble,1970-01-01 00:29:25.142142,1,paywall app use able see liked pay pay seeing liked,10,0,1
Bumble,1970-01-01 00:29:25.141262,2,kinda tiktok app losing serious money cutting staff might want start revamping app becomes lucrative ijs,16,0,0
Bumble,1970-01-01 00:29:25.140573,1,point tinder worse,3,0,0
Bumble,1970-01-01 00:29:25.136608,4,good place chat,3,0,0
Bumble,1970-01-01 00:29:25.130344,1,worst app ive encountered far,5,0,0
Bumble,1970-01-01 00:29:25.130309,2,spent app spotlight waste money well superlikes whatever call dating apps banned old tradition way much better waste money,19,0,0
Bumble,1970-01-01 00:29:25.126326,1,wrong verification thinglike dude ive maths prove im human says weve failed verify number mean hardwork cant create account suppose find people,22,0,0
Bumble,1970-01-01 00:29:25.124065,1,one bot match every monthsthis app literally useless without paying subscription,11,0,1
Bumble,1970-01-01 00:29:25.122737,5,super cute,2,0,0
Bumble,1970-01-01 00:29:25.119070,1,every freaking time try create account glitches ive tried everything restarting phone app uninstall reinstall even tried another android device still crapped god forbid girl try put shes finally ready try apps blow chunks,34,0,0
Bumble,1970-01-01 00:29:25.117714,5,love,1,0,0
Bumble,1970-01-01 00:29:25.117602,1,uninstalled asap remember correctly dis app asked pay,8,0,1
Bumble,1970-01-01 00:29:25.113386,5,bumble amazing platform meaningful connections interface smooth safety features really stand actually met partner changed life better thank bumble,19,0,0
Bumble,1970-01-01 00:29:25.113021,1,support sucks doesnt actually help follow guidelines please give us day respond life gets busy,15,0,0
Bumble,1970-01-01 00:29:25.110347,1,keeps asking phone number log existing account,7,0,0
Bumble,1970-01-01 00:29:25.105766,1,stop installing games phone block games,6,0,0
Bumble,1970-01-01 00:29:25.101243,1,dont use anyone faltu apo,5,0,0
Bumble,1970-01-01 00:29:25.100129,1,fake app bc took premium membership still single match hours,10,0,0
Bumble,1970-01-01 00:29:25.099550,3,eh app needs update go scroll swipes instead unmatch quite annoying,11,0,0
Bumble,1970-01-01 00:29:25.098395,3,good,1,0,0
Bumble,1970-01-01 00:29:25.098153,2,likes get never ever end feed unmatch really stupid paid service overpriced,12,0,0
Bumble,1970-01-01 00:29:25.096814,1,app fakes want charge crazy likes stay away user friendly,10,0,0
Bumble,1970-01-01 00:29:25.095204,1,old bs,2,0,0
Bumble,1970-01-01 00:29:25.093682,5,love every bit app,4,0,0
Bumble,1970-01-01 00:29:25.090253,1,another pay date limited likes mostly fake profiles,8,0,1
Bumble,1970-01-01 00:29:25.086105,2,bring new features man always showing people experience good new features make worthy hope,14,0,0
Bumble,1970-01-01 00:29:25.082638,4,good vibes,2,0,0
Bumble,1970-01-01 00:29:25.080259,3,gud,1,0,0
Bumble,1970-01-01 00:29:25.079299,5,middle aged average looking man seeking women southeast florida able meet educated successful attractive women person using app,18,0,0
Bumble,1970-01-01 00:29:25.072142,2,nice app dont find user friendly many people use app scamming people dont go date without confirmation date fraud,19,1,0
Bumble,1970-01-01 00:29:25.071709,5,awesome app,2,0,0
Bumble,1970-01-01 00:29:25.068825,1,getting trans people preference get missed potential match cant telling isnt intentional point normal first got month,17,0,0
Bumble,1970-01-01 00:29:25.067265,4,nice exploring,2,0,0
Bumble,1970-01-01 00:29:25.060587,5,nice one,2,0,0
Bumble,1970-01-01 00:29:25.058953,1,says come back im im,5,0,0
Bumble,1970-01-01 00:29:25.051059,1,app sucks prepared stalked men using different aliases lure buying cyprto pretending wealthy millionaires buying houses recently engaged daughters living la fashion designerslol glad add plus terrible site predatory activity,30,0,1
Bumble,1970-01-01 00:29:25.048387,1,extremely frustrating told match check app swipe times matches isnt app meet anyones app purely designed make bumble money point selling idea human contact wild,25,0,0
Bumble,1970-01-01 00:29:25.034187,1,everything need pay,3,0,1
Bumble,1970-01-01 00:29:25.033436,1,genuinely one worst dating app time ive ever someone like profile subscription runs happens get like even hrs later second pay either dissappear meaning app glitches hides profile unmatch less min resubscribeing app scam ive app well years point gone date,41,1,1
Bumble,1970-01-01 00:29:25.033266,1,extremely predatory scammy,3,1,0
Bumble,1970-01-01 00:29:25.031388,1,litterally pay use functionality app without subscription waste time go hinge theyre better,13,0,1
Bumble,1970-01-01 00:29:25.030948,1,good,1,0,0
Bumble,1970-01-01 00:29:25.016763,1,able see likes without paying criminal enough especially moronic app makes women make first move matches gotten never actually go beyond matching nobody ever makes first move hell profiles app straight dont message first bios app sucks,37,0,1
Bumble,1970-01-01 00:29:25.015952,5,love applove fact men dont respond girls message within hours automatically deleted filters unserious low effort men want chased kudos developers,21,0,0
Bumble,1970-01-01 00:29:25.013378,1,bumble app women doesnt protect women politely ejected someone went date resorted body shaming reported bumble responded saying take action people allow platform zero consequence bad behaviour safe space priority user count rather creating safe environment women,37,0,0
Bumble,1970-01-01 00:29:25.010762,1,get robbed dollars got supposedly banned financial scams platform riddled asian e commerce profiles fake profiles phillipino bots prop fake matches regular guy im one getting robbed rate id rather die alone pay utterly terrible app ever worst mean worst experience platform desperate gave second chance ended getting robbed app kicked hours,52,1,1
Bumble,1970-01-01 00:29:25.009709,3,thing missing ability select specifically looking partners appearance better dating apps,11,0,0
Bumble,1970-01-01 00:29:25.008585,2,launch dark mode pls,4,0,0
Bumble,1970-01-01 00:29:25.005923,5,superb,1,0,0
Bumble,1970-01-01 00:29:25.004931,1,waste money time app complete waste time energy profiles look genuine actually end regret dissatisfaction,15,0,0
Bumble,1970-01-01 00:29:25.003490,1,download theyve verifying number past two hours went sleep woke still done even,13,0,0
Bumble,1970-01-01 00:29:24.999901,1,poor performance pages either dont load take forever expensive,9,0,0
Bumble,1970-01-01 00:29:24.999814,2,ive accidentally matched dozen men far using app weeks far easy swipe right looking profiles,15,0,0
Bumble,1970-01-01 00:29:24.999773,5,ok,1,0,0
Bumble,1970-01-01 00:29:24.998091,3,match expired,2,0,0
Bumble,1970-01-01 00:29:24.997439,1,profiteering needs carrot stick like everything hide behind many paywalls possible interest help find someone want app long possible nickle dime every step way want basic options subscribe wanna actually message someone pay per message know someone good match put behind another layer pay access horrible,46,0,1
Bumble,1970-01-01 00:29:24.997260,1,stooped scam level low first showed plenty likes bought premium plus membership bought membership sudden get likes exactly zero likes even used lot spotlights still like membership ended within hours got match stupid beyond insane never wish get matched bet even show profile anyone,44,1,1
Bumble,1970-01-01 00:29:24.996417,1,ask feedback wont read anyway lol,6,0,0
Bumble,1970-01-01 00:29:24.991812,3,dating mode friend mode please stop offering ai every possibility already said times offering people sex thought day age open minded opposite gender friendships,24,0,0
Bumble,1970-01-01 00:29:24.990964,5,incredible,1,0,0
Bumble,1970-01-01 00:29:24.989759,1,wouldnt let paste entirety script shrek bio even live point,10,0,0
Bumble,1970-01-01 00:29:24.984834,1,app malfunctions lot takes forever load youre using travel mode justdeactivate function compatible,13,0,0
Bumble,1970-01-01 00:29:24.984511,1,put restrictions matching responding otherwise remain useless app,8,0,0
Bumble,1970-01-01 00:29:24.984439,1,contact faq bietet keinen weg um mit bumble kontakt aufzubauen wirklich lcherlich,12,0,0
Bumble,1970-01-01 00:29:24.982715,1,positive experience,2,0,0
Bumble,1970-01-01 00:29:24.981483,3,well paid lifetime subscription site work problem thing really allows message whatever else unlimited amount everything else still pay even money kinda rip,23,0,1
Bumble,1970-01-01 00:29:24.974899,1,scared previous date changed number retry contact please help,9,0,0
Bumble,1970-01-01 00:29:24.971501,1,verification process unnecessarily invasive fun money comes selling peoples data,10,0,0
Bumble,1970-01-01 00:29:24.971155,5,happy,1,0,0
Bumble,1970-01-01 00:29:24.970859,4,bit pay walled thats dating apps especially men lol better though,11,0,1
Bumble,1970-01-01 00:29:24.965743,1,waste appcompletely useless,3,0,0
Bumble,1970-01-01 00:29:24.965532,5,great app,2,0,0
Bumble,1970-01-01 00:29:24.962688,5,nice app,2,0,0
Bumble,1970-01-01 00:29:24.961718,1,months thousands swipes matches magic day cancelled matches thing happened used paying got match week total scam app almost filter would swipe literally profiles left never got match even start conversation im attractive fit athletic blonde man like im fugly complaining,41,1,1
Bumble,1970-01-01 00:29:24.956600,2,installed app multiple times ended deleting wouldnt verify phone number waste time,12,0,0
Bumble,1970-01-01 00:29:24.952623,5,far good havent spent dime yet nice platform seems pretty expensive,11,0,0
Bumble,1970-01-01 00:29:24.951013,1,scum match people overseas scum also girls genuinely looking guy,10,0,0
Bumble,1970-01-01 00:29:24.945758,5,good app,2,0,0
Bumble,1970-01-01 00:29:24.944251,1,would like least one people liked profile without pay subscription pay meet people,13,0,1
Bumble,1970-01-01 00:29:24.941244,1,range filter,2,0,0
Bumble,1970-01-01 00:29:24.940390,5,love app,2,0,0
Bumble,1970-01-01 00:29:24.937487,1,app complete waste time money bought premium didnt get single real like message full bugs fake interactions extremely slow messaging feels totally manipulated extremely disappointing shame,26,0,0
Bumble,1970-01-01 00:29:24.935217,1,im going crazy trying log existing account instead made write brand new account want get back account want new account system work definitely issues melody fox aka princess rock lovepeacemusic,30,0,0
Bumble,1970-01-01 00:29:24.935064,5,good,1,0,0
Bumble,1970-01-01 00:29:24.934466,1,would nice could heart comment chat someone please make happen almost every app option would assume app doesnt really disappointing please fix help social cues thank,26,0,0
Bumble,1970-01-01 00:29:24.929127,5,helpful comes starting real conversation,5,0,0
Bumble,1970-01-01 00:29:24.928749,1,bullcrap,1,0,0
Bumble,1970-01-01 00:29:24.927890,1,trash,1,0,0
Bumble,1970-01-01 00:29:24.927228,1,algorithm hides free users havent gotten match like weeks meanwhile fairly well facebook dating photos profile,16,0,0
Bumble,1970-01-01 00:29:24.921118,1,possible sign wasted data downloading uninstalling right away rubbishaaaah im disappointed,11,0,0
Bumble,1970-01-01 00:29:24.908480,3,make compulsory everyone verify account real people application fake account,10,0,0
Bumble,1970-01-01 00:29:24.908239,1,matched someone said hours chat wrote paragraph went submit said missed chat minutes equal,14,0,0
Bumble,1970-01-01 00:29:24.901957,1,stupid app create account problem,5,0,0
Bumble,1970-01-01 00:29:24.901022,1,terrible app cant even cancel subscription keep taking money,9,0,1
Bumble,1970-01-01 00:29:24.900157,1,creating account bumble difficult keeps taking back puzzle trying many times verifying number issue getting calls etc,17,0,0
Bumble,1970-01-01 00:29:24.898045,1,shady algorithm practice shadowbanning likes compliments never sent person even paying premium boosting profile get matches likes want murder self esteem waste life get trash,25,0,1
Bumble,1970-01-01 00:29:24.896191,1,even worse tinder already useless app double tinder terms profiles maybe elegant designed none real,15,0,0
Bumble,1970-01-01 00:29:24.892302,2,im trying sign account saying im banned im underage im way,11,0,0
Bumble,1970-01-01 00:29:24.888089,1,match didnt know im unable message person since gives hrs message paying money hrs know every dating app premium features everyone checks app every single day apps least dont stupid feature,31,0,1
Bumble,1970-01-01 00:29:24.887911,5,nice app,2,0,0
Bumble,1970-01-01 00:29:24.882438,5,good app use,3,0,0
Bumble,1970-01-01 00:29:24.873960,1,banned reason email help refuses tell banned even provide form support correct,12,0,0
Bumble,1970-01-01 00:29:24.864881,2,easy swipe wrong way someone youre trying scroll list likes getting frustrating,12,0,0
Bumble,1970-01-01 00:29:24.863612,5,im rajeshi enjoy need one life time partner ever trustworthy honestfrank,11,0,0
Bumble,1970-01-01 00:29:24.861010,3,another money grab dating app things free app profile creation user search everything else paid subscription starting less au per month autorenewable least seems real people app,27,0,1
Bumble,1970-01-01 00:29:24.860279,1,terrible customer support,3,0,0
Bumble,1970-01-01 00:29:24.851520,1,hard create account waste time,5,0,0
Bumble,1970-01-01 00:29:24.851346,5,nice,1,0,0
Bumble,1970-01-01 00:29:24.848948,1,bumble one best sites find looking btw dont like likes thing limits matches sometimes loosing potential match limitations finding match,20,0,0
Bumble,1970-01-01 00:29:24.844296,1,trash app like dating apps bunch bots scammers catfishers mention everything cost money,13,1,0
Bumble,1970-01-01 00:29:24.842630,1,even buying premium match something wrong bio order photos well placed single match days dont think bad appearance please solve problem answer bought premium,24,0,0
Bumble,1970-01-01 00:29:24.839756,1,suppression algorithm ridiculous tactics used,5,0,0
Bumble,1970-01-01 00:29:24.836539,4,good,1,0,0
Bumble,1970-01-01 00:29:24.835966,2,app glitches often toggling apps android samsung despite regular updates flashes uncontrollably enough cause seizure scrolling likes pro sticky frequently results accidental rightswipes blocked profiles repeatedly show feed thats safety concern keep seeing recycled profiles ive already swiped overall worth price,41,0,0
Bumble,1970-01-01 00:29:24.832003,1,app nothing working completely blank tabs go profile jittery words jumbled,11,0,0
Bumble,1970-01-01 00:29:24.831649,2,app alright rather use one another dating app aday feels like money grab updated spotlight cost hours spotlights,18,0,0
Bumble,1970-01-01 00:29:24.830103,5,nice,1,0,0
Bumble,1970-01-01 00:29:24.827483,1,didint get match even one match,6,0,0
Bumble,1970-01-01 00:29:24.826975,1,bad people,2,0,0
Bumble,1970-01-01 00:29:24.826816,4,good,1,0,0
Bumble,1970-01-01 00:29:24.826292,5,application notified new like upon accessing likes section appeared empty,10,0,0
Bumble,1970-01-01 00:29:24.825684,5,great app never sucks,4,0,0
Bumble,1970-01-01 00:29:24.823731,1,waste app least get matches tinder never got single match months,11,0,0
Bumble,1970-01-01 00:29:24.822267,1,app scam ive testing quite time filters dont show likes currently like know year old woman put parameters says theres one around also id buy week time likes soon runs id get perpetually buying subscriptions,35,1,1
Bumble,1970-01-01 00:29:24.820302,3,bumble good app rely tested confirmed,6,0,0
Bumble,1970-01-01 00:29:24.816782,1,cant even sign always shows puzzles solved puzzles shows request cant approved hate app,14,0,0
Bumble,1970-01-01 00:29:24.816545,3,bring dark mode pleasei feel like retinas burning night,9,0,0
Bumble,1970-01-01 00:29:24.814909,5,love bumble always give need,5,0,0
Bumble,1970-01-01 00:29:24.807641,1,phone number verification taking time difficult verify,7,0,0
Bumble,1970-01-01 00:29:24.806000,5,good people dont socialise alot introverts,6,0,0
Bumble,1970-01-01 00:29:24.804486,2,ive trying days still cant login phone number become endless loop puzzles solve prove im human annoying im giving many issues days mean starting allowing change specific details profile especially pointless really,32,0,0
Bumble,1970-01-01 00:29:24.796762,1,take account absolutely nothing thats ugly truth buried beneath bumbles glossy marketing pastelcolored promises think youre control swiping endless faces chasing connection digital sea moment decide step away youve actually found someone worth time punish,35,0,0
Bumble,1970-01-01 00:29:24.792580,1,ban without giving reason,4,0,0
Bumble,1970-01-01 00:29:24.790727,1,bumble blocked without reason,4,0,0
Bumble,1970-01-01 00:29:24.790667,5,met better half bumble years ago,6,0,0
Bumble,1970-01-01 00:29:24.789763,5,great,1,0,0
Bumble,1970-01-01 00:29:24.789161,2,cant verify id,3,0,0
Bumble,1970-01-01 00:29:24.788067,1,reported dude asking photos show full body etc like harassment fine decided take action went shut people matching bc uninstall intended tell people hey offense youre nice app matchmaking isnt chats cleared got like let people know leaving app undo anything look like dick,44,1,0
Bumble,1970-01-01 00:29:24.787831,5,need free chat,3,0,0
Bumble,1970-01-01 00:29:24.787306,1,get like swipes day everything locked behind paywall think ive gotten match week get way apps edit year later decided try still awful people liked swipe right every person see app match literally anyone youself favor uninstall download hinge literally app,41,0,1
Bumble,1970-01-01 00:29:24.786595,1,account got blocked,3,0,0
Bumble,1970-01-01 00:29:24.778944,1,complete rip,2,0,0
Bumble,1970-01-01 00:29:24.777016,4,responsive,1,0,0
Bumble,1970-01-01 00:29:24.775779,5,works well allows socials show bios algorithm might favor less time far best one,14,0,0
Bumble,1970-01-01 00:29:24.775522,5,filters working location show somewher please resolve really good application,10,0,0
Bumble,1970-01-01 00:29:24.773753,1,havent able login account since canceled subscription back june installed uninstalled many many times says opps theres glitch someone fix,20,0,1
Bumble,1970-01-01 00:29:24.772784,1,much money,2,0,0
Bumble,1970-01-01 00:29:24.771922,5,great app idk consistently using year without getting match least know worth imma kms fr,15,0,0
Bumble,1970-01-01 00:29:24.771334,1,hardly get free swips,4,0,0
Bumble,1970-01-01 00:29:24.771135,1,stop special matches ive unmatched every single one stop,9,0,0
Bumble,1970-01-01 00:29:24.768369,1,maybe women little bearable guy trying find match pretty abysmal havent gotten single swipe weeks paid lot top tier premium going finish paid saw point,25,0,0
Bumble,1970-01-01 00:29:24.767496,5,loving,1,0,0
Bumble,1970-01-01 00:29:24.763912,1,total rubbish,2,0,0
Bumble,1970-01-01 00:29:24.763424,5,good,1,0,0
Bumble,1970-01-01 00:29:24.756597,1,payment plans app abysmal hiding profiles like behind paywall really poor behavior pray god takes mercy anyone paying subscription last time told cancel subscription browser version could phone really weird please consider updating atrocious prices much,36,0,1
Bumble,1970-01-01 00:29:24.756539,4,good app premium price,4,0,0
Bumble,1970-01-01 00:29:24.756263,1,dont even think using app completely wastage time money,9,0,0
Bumble,1970-01-01 00:29:24.755979,1,app really bad swiped right got matched someone id love know checked wasnt reflecting havent chatted match neither also match expired cant find two new matches got today hours ago please sort immediately would give stars sorted thanks,38,0,0
Bumble,1970-01-01 00:29:24.755262,5,easy use chat,3,0,0
Bumble,1970-01-01 00:29:24.753672,5,faster,1,0,0
Bumble,1970-01-01 00:29:24.749537,1,worst app refunding money,4,0,0
Bumble,1970-01-01 00:29:24.747657,5,good,1,0,0
Bumble,1970-01-01 00:29:24.744357,1,greed disguised benevolence pay walls constant pop offers apps literally data collection nowadays avoid app,15,0,1
Bumble,1970-01-01 00:29:24.743690,1,blocked account deleted account tried rejoin months without intimation explanation upon trying contact support team multiple times vide email,19,0,0
Bumble,1970-01-01 00:29:24.742402,1,fake app,2,0,0
Bumble,1970-01-01 00:29:24.741753,1,worth,1,0,0
Bumble,1970-01-01 00:29:24.741013,1,worst app,2,0,0
Bumble,1970-01-01 00:29:24.737111,1,false advertisement nothing fakes nice try really good dating app,10,0,0
Bumble,1970-01-01 00:29:24.736553,5,good,1,0,0
Bumble,1970-01-01 00:29:24.734616,1,cant log stupid,3,0,0
Bumble,1970-01-01 00:29:24.733606,2,used good pandemic since changed platform women make first move turned mid like tinder less fun,16,0,0
Bumble,1970-01-01 00:29:24.726555,5,recharge expensive,2,0,0
Bumble,1970-01-01 00:29:24.726514,1,pretty wicked way pay premium model theyll hide likes behind paywall one even look ugh hinge much better atleast gauge prompts reaction theyve sent,24,0,1
Bumble,1970-01-01 00:29:24.725523,1,tough log loading loading resets waste time,7,0,0
Bumble,1970-01-01 00:29:24.725075,1,keeps force closing,3,0,0
Bumble,1970-01-01 00:29:24.724413,1,fake account made using instagram pic verified possible dont know,10,0,0
Bumble,1970-01-01 00:29:24.719366,1,third grade app,3,0,0
Bumble,1970-01-01 00:29:24.718915,2,dont think bumble security tight enough iv seen many profiles ai generated images verified meet real life look lifestyle completely different deceit much saw met bumpy app bumble fake images photo verified looks totally different poor person claims well travelled well person reported profile bumble absolutely nothing,47,1,0
Bumble,1970-01-01 00:29:24.718637,5,dating app trust ive tried many apps amd fake users hot n heavy females isnt style prefer regular dating scene,20,0,0
Bumble,1970-01-01 00:29:24.712651,1,easy sign subscription way cancel though help file describes cancel button app exist easy switch expensive plan thats something attorney,20,0,1
Bumble,1970-01-01 00:29:24.708075,4,super,1,0,0
Bumble,1970-01-01 00:29:24.707548,1,cant upgrade actually talk anyone dumb app needs verify age cant keeps giving error lame apps ridiculous,17,0,0
Bumble,1970-01-01 00:29:24.701242,5,better dating apps ive tried especially comparing tinder god forbid hinge plus met partner soon hit two years,18,0,1
Bumble,1970-01-01 00:29:24.699323,3,app makes feel alone world,5,0,0
Bumble,1970-01-01 00:29:24.695684,5,nice app gives free super swipes per day,8,0,0
Bumble,1970-01-01 00:29:24.695368,1,asks want rate app say bad doesnt send rate keeps asking money cant match anyone unless spent money always like years swipes matches met people worth time spend hours meet people provide thousands ad revenue horrible app never download ever worst genuinely,42,0,0
Bumble,1970-01-01 00:29:24.694946,1,ive using bumble years havent zero success get match never messages would message match first cant men cant send first message instead match ends expiring,25,0,0
Bumble,1970-01-01 00:29:24.692111,1,happened app good one point please let us filter poly huge thing cities,13,0,0
